,Pass-Simple pass-accurate,Pass-High pass-accurate,Pass-Head pass-accurate,Pass-Simple pass-not accurate,Duel-Air duel-accurate,Duel-Air duel-not accurate,Pass-High pass-not accurate,Pass-Head pass-not accurate,Duel-Ground loose ball duel-not accurate,Duel-Ground attacking duel-accurate,Free Kick-Free Kick-accurate,Pass-Cross-assist,Pass-Cross-accurate,Shot-Shot-accurate,Duel-Ground loose ball duel-accurate,Duel-Ground defending duel-accurate,Others on the ball-Clearance-not accurate,Duel-Ground defending duel-not accurate,Others on the ball-Touch-interception,Duel-Ground attacking duel-not accurate,Others on the ball-Acceleration-accurate,Shot-Shot-not accurate,Free Kick-Corner-accurate,Foul,Free Kick-Throw in-accurate,Free Kick-Throw in-not accurate,Others on the ball-Touch,Pass-Cross-not accurate,Pass-Smart pass-accurate,Pass-Cross-key pass,Pass-Smart pass-not accurate,Free Kick-Corner-not accurate,Others on the ball-Clearance-accurate,Others on the ball-Touch-missed ball,Pass-Simple pass-assist,Pass-Launch-accurate,Pass-Smart pass-key pass,Pass-Simple pass-key pass,Pass-Launch-not accurate,Free Kick-Free Kick-not accurate,Pass-Head pass-assist,Others on the ball-Touch-counter attack,Free Kick-Free kick cross-accurate,Foul-yellow card,Others on the ball-Touch-opportunity,Others on the ball-Touch-feint,Free Kick-Free kick shot-accurate,Pass-High pass-key pass,Free Kick-Free kick shot-not accurate,Pass-Smart pass-assist,Free Kick-Free kick cross-not accurate,Others on the ball-Clearance,Others on the ball-Acceleration-not accurate,Free Kick-Goal kick,Others on the ball-Touch-dangerous ball lost,Foul-red card,Foul-second yellow card,Pass-Head pass-key pass,Free Kick-Penalty,Free Kick-Penalty-not accurate,Pass-High pass-assist,Pass-Hand pass-accurate,goal-scored
45,27.0,1.0,9.0,-2.0,13.0,-2.0,-4.0,-4.0,14.0,2.0,-3.0,0.0,6.0,-1.0,-8.0,1.0,-6.0,-5.0,-7.0,1.0,-3.0,10.0,1.0,-1.0,8.0,-1.0,14.0,11.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
46,-121.0,7.0,-7.0,-7.0,10.0,-10.0,5.0,-4.0,-5.0,1.0,0.0,0.0,6.0,3.0,6.0,-1.0,0.0,-17.0,-3.0,-2.0,0.0,7.0,4.0,2.0,-2.0,2.0,-4.0,11.0,-4.0,4.0,-11.0,0.0,-4.0,1.0,0.0,0.0,0.0,3.0,-7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,121.0,-7.0,7.0,7.0,-10.0,10.0,-5.0,4.0,5.0,-1.0,0.0,0.0,-6.0,-3.0,-6.0,1.0,0.0,17.0,3.0,2.0,7.0,-7.0,-4.0,-2.0,2.0,-2.0,4.0,-11.0,4.0,-4.0,11.0,3.0,4.0,-1.0,0.0,4.0,1.0,0.0,7.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,16.0,6.0,12.0,6.0,4.0,-4.0,-2.0,6.0,2.0,-7.0,-3.0,0.0,-4.0,0.0,6.0,5.0,-3.0,21.0,-2.0,3.0,-7.0,-1.0,-4.0,2.0,4.0,-3.0,2.0,-6.0,1.0,0.0,3.0,2.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0
49,-16.0,-6.0,-12.0,-6.0,-4.0,4.0,2.0,-6.0,-2.0,7.0,3.0,2.0,4.0,10.0,-6.0,-5.0,3.0,-21.0,2.0,-3.0,7.0,1.0,4.0,-2.0,-4.0,3.0,-2.0,6.0,-1.0,2.0,-3.0,0.0,1.0,-1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,-2.0,0.0,2.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
50,355.0,7.0,13.0,-1.0,-11.0,1.0,1.0,-17.0,9.0,37.0,-1.0,0.0,11.0,2.0,-16.0,-29.0,-17.0,-25.0,-17.0,10.0,-1.0,6.0,2.0,2.0,5.0,0.0,8.0,18.0,11.0,1.0,3.0,4.0,0.0,-7.0,0.0,-3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
51,-355.0,-7.0,-13.0,1.0,11.0,-1.0,-1.0,17.0,-9.0,-37.0,1.0,0.0,-11.0,-2.0,16.0,29.0,17.0,25.0,17.0,-10.0,1.0,-6.0,-2.0,-2.0,-5.0,0.0,-8.0,-18.0,-11.0,-1.0,-3.0,-4.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
52,-186.0,-5.0,3.0,-7.0,-6.0,-2.0,1.0,7.0,2.0,-12.0,-1.0,1.0,6.0,3.0,-6.0,14.0,2.0,-2.0,3.0,0.0,1.0,6.0,3.0,7.0,-14.0,1.0,1.0,7.0,4.0,2.0,0.0,0.0,3.0,1.0,1.0,-2.0,1.0,1.0,-11.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
53,186.0,5.0,-3.0,7.0,6.0,2.0,-1.0,-7.0,-2.0,12.0,1.0,0.0,-6.0,-3.0,6.0,-14.0,-2.0,2.0,-3.0,0.0,-1.0,-6.0,-3.0,-7.0,14.0,-1.0,-1.0,-7.0,-4.0,-2.0,0.0,1.0,0.0,-1.0,0.0,2.0,0.0,0.0,11.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0
54,264.0,11.0,0.0,7.0,-10.0,7.0,-7.0,4.0,-1.0,16.0,10.0,0.0,2.0,3.0,2.0,-11.0,-6.0,-1.0,-23.0,5.0,6.0,13.0,3.0,-1.0,2.0,0.0,57.0,4.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,-264.0,-11.0,0.0,-7.0,10.0,-7.0,7.0,-4.0,1.0,-16.0,-10.0,0.0,-2.0,-3.0,-2.0,11.0,6.0,1.0,23.0,-5.0,-6.0,-13.0,-3.0,1.0,-2.0,1.0,-57.0,-4.0,-1.0,0.0,-3.0,0.0,2.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,-99.0,-8.0,-8.0,-3.0,3.0,-6.0,3.0,1.0,1.0,16.0,8.0,0.0,-2.0,0.0,-5.0,-2.0,3.0,-13.0,9.0,4.0,0.0,-4.0,-8.0,-12.0,14.0,1.0,-20.0,-9.0,-8.0,-1.0,-3.0,0.0,2.0,-1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,99.0,8.0,8.0,3.0,-3.0,6.0,-3.0,-1.0,-1.0,-16.0,-8.0,0.0,2.0,2.0,5.0,2.0,-3.0,13.0,-9.0,-4.0,0.0,4.0,8.0,12.0,-14.0,-1.0,20.0,9.0,8.0,1.0,3.0,0.0,-2.0,1.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
58,120.0,14.0,-1.0,-5.0,10.0,-16.0,-9.0,6.0,-3.0,-10.0,1.0,0.0,0.0,1.0,-4.0,-8.0,7.0,5.0,6.0,5.0,6.0,4.0,-3.0,0.0,-6.0,4.0,-3.0,-6.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,-120.0,-14.0,1.0,5.0,-10.0,16.0,9.0,-6.0,3.0,10.0,-1.0,1.0,0.0,-1.0,4.0,8.0,-7.0,-5.0,-6.0,-5.0,-6.0,-4.0,3.0,0.0,6.0,-4.0,3.0,6.0,-2.0,0.0,3.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,-157.0,-5.0,-7.0,-11.0,-3.0,-3.0,-1.0,0.0,10.0,2.0,8.0,0.0,1.0,-6.0,-11.0,-11.0,5.0,-14.0,3.0,12.0,-1.0,-4.0,-5.0,-5.0,-3.0,3.0,-10.0,6.0,-5.0,1.0,-8.0,-2.0,4.0,-2.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0
61,157.0,5.0,7.0,11.0,3.0,3.0,1.0,0.0,-10.0,-2.0,-8.0,1.0,-1.0,6.0,11.0,11.0,-5.0,14.0,-3.0,-12.0,1.0,4.0,5.0,5.0,3.0,-3.0,10.0,-6.0,5.0,-1.0,8.0,2.0,-4.0,2.0,2.0,1.0,4.0,1.0,1.0,0.0,0.0,2.0,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
62,20.0,-1.0,2.0,-9.0,8.0,-7.0,1.0,-3.0,1.0,30.0,3.0,0.0,2.0,-3.0,-4.0,-13.0,-10.0,-17.0,1.0,1.0,-1.0,4.0,2.0,-3.0,13.0,-1.0,2.0,16.0,3.0,1.0,-1.0,2.0,2.0,4.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
63,-20.0,1.0,-2.0,9.0,-8.0,7.0,-1.0,3.0,-1.0,-30.0,-3.0,2.0,-2.0,3.0,4.0,13.0,10.0,17.0,-1.0,-1.0,1.0,-4.0,-2.0,3.0,-13.0,1.0,-2.0,-16.0,0.0,0.0,1.0,-2.0,-2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
64,-173.0,-7.0,-11.0,-17.0,-2.0,1.0,0.0,13.0,-2.0,-27.0,-3.0,0.0,-8.0,-3.0,-12.0,16.0,21.0,21.0,23.0,-8.0,-4.0,-14.0,-9.0,-6.0,-11.0,2.0,-20.0,-8.0,3.0,-1.0,2.0,-1.0,5.0,-2.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65,173.0,7.0,11.0,17.0,2.0,-1.0,0.0,-13.0,2.0,27.0,3.0,0.0,8.0,3.0,12.0,-16.0,-21.0,-21.0,-23.0,8.0,4.0,14.0,9.0,6.0,11.0,-2.0,20.0,8.0,0.0,1.0,-2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
66,0.0,8.0,11.0,-16.0,-1.0,3.0,-2.0,1.0,-6.0,12.0,1.0,1.0,1.0,6.0,14.0,-11.0,10.0,-8.0,8.0,11.0,1.0,0.0,-2.0,1.0,5.0,-1.0,9.0,0.0,3.0,4.0,3.0,-2.0,0.0,3.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,2.0,-2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
67,0.0,-8.0,-11.0,16.0,1.0,-3.0,2.0,-1.0,6.0,-12.0,-1.0,0.0,-1.0,0.0,-14.0,11.0,-10.0,8.0,-8.0,-11.0,-1.0,0.0,2.0,-1.0,-5.0,1.0,-9.0,0.0,-3.0,-4.0,-3.0,2.0,2.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0
68,155.0,3.0,0.0,2.0,-4.0,4.0,0.0,-4.0,-1.0,17.0,4.0,0.0,0.0,4.0,1.0,-7.0,-1.0,-12.0,-9.0,1.0,3.0,3.0,6.0,-3.0,-4.0,0.0,6.0,-1.0,4.0,0.0,3.0,1.0,2.0,0.0,0.0,-2.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
69,-155.0,-3.0,0.0,-2.0,4.0,-4.0,0.0,4.0,1.0,-17.0,-4.0,0.0,0.0,-4.0,-1.0,7.0,1.0,12.0,9.0,-1.0,-3.0,-3.0,-6.0,3.0,4.0,3.0,-6.0,1.0,-4.0,0.0,-3.0,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,-3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0
70,-360.0,11.0,-9.0,14.0,-4.0,6.0,10.0,0.0,-4.0,0.0,3.0,0.0,-5.0,-8.0,2.0,-4.0,3.0,-7.0,6.0,-6.0,-5.0,-1.0,-5.0,-2.0,-2.0,-1.0,-31.0,-7.0,-10.0,0.0,-9.0,0.0,-2.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0
71,360.0,-11.0,9.0,-14.0,4.0,-6.0,-10.0,0.0,4.0,0.0,-3.0,2.0,5.0,8.0,-2.0,4.0,-3.0,7.0,-6.0,6.0,5.0,1.0,5.0,2.0,2.0,1.0,31.0,7.0,10.0,2.0,9.0,0.0,2.0,3.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0
72,-1.0,-7.0,-6.0,-5.0,7.0,-19.0,-4.0,-2.0,-5.0,-13.0,-3.0,0.0,-7.0,2.0,-11.0,-1.0,13.0,0.0,-3.0,-7.0,-1.0,2.0,0.0,2.0,-7.0,0.0,7.0,-10.0,0.0,0.0,10.0,-3.0,-2.0,12.0,0.0,-6.0,0.0,1.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
73,1.0,7.0,6.0,5.0,-7.0,19.0,4.0,2.0,5.0,13.0,3.0,0.0,7.0,-2.0,11.0,1.0,-13.0,0.0,3.0,7.0,1.0,-2.0,0.0,-2.0,7.0,0.0,-7.0,10.0,0.0,1.0,-10.0,3.0,2.0,-12.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.0
74,-220.0,-7.0,-2.0,3.0,-1.0,0.0,-11.0,4.0,-11.0,-17.0,-1.0,1.0,-3.0,-4.0,7.0,8.0,8.0,11.0,7.0,-2.0,-6.0,-4.0,-7.0,0.0,-12.0,1.0,7.0,-16.0,-1.0,0.0,0.0,1.0,2.0,3.0,0.0,-2.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,220.0,7.0,2.0,-3.0,1.0,0.0,11.0,-4.0,11.0,17.0,1.0,0.0,3.0,4.0,-7.0,-8.0,-8.0,-11.0,-7.0,2.0,6.0,4.0,7.0,0.0,12.0,0.0,-7.0,16.0,1.0,0.0,0.0,-1.0,0.0,-3.0,0.0,2.0,2.0,0.0,-1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,146.0,4.0,-7.0,8.0,-1.0,-7.0,14.0,-7.0,-13.0,15.0,2.0,0.0,6.0,-3.0,10.0,-15.0,-1.0,-21.0,-10.0,-5.0,-2.0,-4.0,2.0,-3.0,10.0,0.0,2.0,-1.0,4.0,0.0,1.0,0.0,1.0,-1.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,-1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
77,-146.0,-4.0,7.0,-8.0,1.0,7.0,-14.0,7.0,13.0,-15.0,-2.0,0.0,-6.0,3.0,-10.0,15.0,1.0,21.0,10.0,5.0,2.0,4.0,-2.0,3.0,-10.0,3.0,-2.0,1.0,-4.0,2.0,-1.0,0.0,0.0,1.0,0.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
78,122.0,-14.0,-8.0,8.0,-5.0,8.0,-5.0,-9.0,-2.0,2.0,0.0,0.0,-1.0,0.0,3.0,4.0,7.0,2.0,3.0,-8.0,4.0,-3.0,-3.0,2.0,-6.0,-1.0,8.0,-3.0,2.0,0.0,2.0,0.0,-2.0,6.0,0.0,5.0,0.0,0.0,3.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
79,-122.0,14.0,8.0,-8.0,5.0,-8.0,5.0,9.0,2.0,-2.0,0.0,0.0,1.0,0.0,-3.0,-4.0,-7.0,-2.0,-3.0,8.0,-4.0,3.0,3.0,-2.0,6.0,1.0,-8.0,3.0,0.0,1.0,-2.0,4.0,2.0,-6.0,0.0,-5.0,0.0,0.0,-3.0,0.0,0.0,1.0,1.0,-1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
80,273.0,-12.0,1.0,-7.0,0.0,0.0,-5.0,3.0,4.0,13.0,6.0,0.0,-2.0,0.0,-4.0,-10.0,0.0,-14.0,1.0,11.0,12.0,5.0,2.0,-7.0,-4.0,-4.0,-2.0,7.0,7.0,0.0,2.0,0.0,1.0,0.0,0.0,-5.0,0.0,0.0,-4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
81,-273.0,12.0,-1.0,7.0,0.0,0.0,5.0,-3.0,-4.0,-13.0,-6.0,1.0,2.0,0.0,4.0,10.0,0.0,14.0,-1.0,-11.0,-12.0,-5.0,-2.0,7.0,4.0,4.0,2.0,-7.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,-1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
82,8.0,6.0,-11.0,0.0,-2.0,-5.0,6.0,-6.0,5.0,19.0,4.0,0.0,-4.0,2.0,-9.0,-15.0,-1.0,-35.0,-15.0,7.0,-3.0,1.0,4.0,-3.0,12.0,-1.0,-9.0,10.0,-4.0,-2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,-8.0,-6.0,11.0,0.0,2.0,5.0,-6.0,6.0,-5.0,-19.0,-4.0,0.0,4.0,-2.0,9.0,15.0,1.0,35.0,15.0,-7.0,3.0,-1.0,-4.0,3.0,-12.0,1.0,9.0,-10.0,4.0,2.0,-1.0,0.0,-2.0,-1.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,-72.0,-6.0,-5.0,1.0,9.0,-9.0,-4.0,-1.0,-2.0,-3.0,-4.0,0.0,2.0,-1.0,2.0,4.0,-5.0,-9.0,1.0,8.0,-1.0,-1.0,0.0,-3.0,1.0,-1.0,-15.0,6.0,-1.0,1.0,-4.0,0.0,1.0,4.0,0.0,-4.0,0.0,0.0,-3.0,0.0,0.0,1.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
85,72.0,6.0,5.0,-1.0,-9.0,9.0,4.0,1.0,2.0,3.0,4.0,0.0,-2.0,1.0,-2.0,-4.0,5.0,9.0,-1.0,-8.0,1.0,1.0,0.0,3.0,-1.0,1.0,15.0,-6.0,1.0,-1.0,4.0,0.0,-1.0,-4.0,0.0,4.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
86,-124.0,-12.0,-9.0,-2.0,6.0,1.0,3.0,-2.0,4.0,13.0,-2.0,0.0,-12.0,-2.0,1.0,-2.0,6.0,9.0,10.0,2.0,4.0,-3.0,-4.0,0.0,1.0,2.0,-1.0,-13.0,2.0,0.0,-1.0,0.0,1.0,-2.0,0.0,-4.0,0.0,1.0,-4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
87,124.0,12.0,9.0,2.0,-6.0,-1.0,-3.0,2.0,-4.0,-13.0,2.0,0.0,12.0,2.0,-1.0,2.0,-6.0,-9.0,-10.0,-2.0,-4.0,3.0,4.0,0.0,-1.0,-2.0,1.0,13.0,-2.0,0.0,1.0,0.0,-1.0,2.0,1.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,346.0,7.0,-5.0,7.0,-5.0,13.0,-3.0,-3.0,7.0,51.0,13.0,0.0,12.0,6.0,3.0,-10.0,-18.0,-40.0,-23.0,7.0,6.0,23.0,4.0,-2.0,24.0,0.0,37.0,23.0,8.0,4.0,4.0,6.0,0.0,0.0,0.0,-1.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
89,-346.0,-7.0,5.0,-7.0,5.0,-13.0,3.0,3.0,-7.0,-51.0,0.0,0.0,-12.0,-6.0,-3.0,10.0,18.0,40.0,23.0,-7.0,-6.0,-23.0,-4.0,2.0,-24.0,5.0,-37.0,-23.0,-8.0,-4.0,-4.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,-3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,8.0,2.0,-3.0,-14.0,5.0,-4.0,7.0,-3.0,2.0,8.0,-4.0,0.0,3.0,2.0,3.0,4.0,-9.0,-15.0,-2.0,9.0,7.0,4.0,1.0,2.0,-1.0,1.0,-9.0,12.0,3.0,1.0,-2.0,2.0,-5.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0
91,-8.0,-2.0,3.0,14.0,-5.0,4.0,-7.0,3.0,-2.0,-8.0,4.0,0.0,-3.0,-2.0,-3.0,-4.0,9.0,15.0,2.0,-9.0,-7.0,-4.0,0.0,-2.0,1.0,-1.0,9.0,-12.0,-3.0,-1.0,2.0,-2.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0
92,-93.0,-2.0,-2.0,-8.0,0.0,-1.0,6.0,-2.0,3.0,-22.0,-7.0,1.0,0.0,-1.0,-3.0,14.0,14.0,4.0,-3.0,4.0,3.0,4.0,3.0,0.0,-23.0,1.0,0.0,-3.0,0.0,0.0,-4.0,0.0,-2.0,1.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
